Gene1	Gene2	Score
32	4	0.790036226716045
36	3	0.788846820266864
17	3	0.788846820266864
17	22	0.788846820266863
36	22	0.788846820266863
13	21	0.786224760215019
32	21	0.786224760215019
13	2	0.786224760215018
32	2	0.786224760215018
13	12	0.781464032356894
32	12	0.781464032356894
13	31	0.781464032356894
32	31	0.781464032356894
36	27	-0.777385167055022
36	8	-0.777385167055022
17	8	-0.777385167055022
17	27	-0.777385167055022
11	10	0.776581506333782
30	10	0.776581506333781
30	29	0.776581506333781
11	29	0.776581506333781
27	30	-0.761643086474586
27	11	-0.761643086474585
8	30	-0.761643086474585
8	11	-0.761643086474585
10	13	0.761633792598313
29	13	0.761633792598313
10	32	0.761633792598313
29	32	0.761633792598312
27	17	-0.755965609175501
8	17	-0.755965609175501
27	36	-0.755965609175501
8	36	-0.7559656091755
9	8	0.750910383111467
28	8	0.750910383111467
9	27	0.750910383111467
28	27	0.750910383111467
19	36	-0.747974296766066
38	36	-0.747974296766066
19	17	-0.747974296766065
38	17	-0.747974296766065
15	7	0.747041775937741
34	7	0.747041775937741
7	15	0.747041775937741
26	15	0.747041775937741
15	26	0.747041775937741
34	26	0.747041775937741
7	34	0.747041775937741
26	34	0.747041775937741
34	17	-0.746777923652679
15	17	-0.746777923652678
34	36	-0.746777923652678
15	36	-0.746777923652678
1	27	0.74627682305934
20	27	0.74627682305934
1	8	0.74627682305934
20	8	0.74627682305934
36	6	-0.745832490947119
36	25	-0.745832490947119
17	6	-0.745832490947119
17	25	-0.745832490947118
17	21	-0.744944109352783
17	2	-0.744944109352783
36	2	-0.744944109352783
36	21	-0.744944109352783
17	23	-0.743182739417481
36	23	-0.743182739417481
17	4	-0.743182739417481
36	4	-0.74318273941748
7	36	-0.74033986450171
26	36	-0.74033986450171
7	17	-0.740339864501709
26	17	-0.740339864501709
3	33	-0.735597184492023
3	14	-0.735597184492023
22	14	-0.735597184492022
22	33	-0.735597184492022
30	13	0.735127063342762
11	32	0.735127063342761
30	32	0.735127063342761
11	13	0.735127063342761
36	12	-0.729900643848554
17	31	-0.729900643848554
36	31	-0.729900643848554
17	12	-0.729900643848553
15	28	0.726222991618543
34	28	0.726222991618543
34	9	0.726222991618543
15	9	0.726222991618543
7	9	0.71375311328273
26	9	0.71375311328273
7	28	0.71375311328273
26	28	0.71375311328273
33	29	0.711046824512137
33	10	0.711046824512137
14	10	0.711046824512137
14	29	0.711046824512136
34	20	0.709486425098648
34	1	0.709486425098648
15	1	0.709486425098648
15	20	0.709486425098647
19	9	0.706900632189502
38	9	0.706900632189502
19	28	0.706900632189502
38	28	0.706900632189502
26	1	0.703235705699111
7	1	0.703235705699111
26	20	0.703235705699111
7	20	0.703235705699111
30	12	-0.703003235465517
30	31	-0.703003235465516
11	12	-0.703003235465516
11	31	-0.703003235465516
38	1	0.699080904359275
19	1	0.699080904359275
38	20	0.699080904359274
19	20	0.699080904359274
30	6	-0.698523055354622
11	6	-0.698523055354622
30	25	-0.698523055354622
11	25	-0.698523055354622
11	9	-0.697648537780371
11	28	-0.697648537780371
30	9	-0.697648537780371
30	28	-0.697648537780371
11	4	-0.697563938502785
30	4	-0.697563938502785
11	23	-0.697563938502785
30	23	-0.697563938502784
30	2	-0.697147699325698
30	21	-0.697147699325697
11	2	-0.697147699325697
11	21	-0.697147699325697
10	22	0.696070657035452
10	3	0.696070657035451
29	22	0.696070657035451
29	3	0.696070657035451
30	1	-0.695008266659051
11	1	-0.695008266659051
30	20	-0.695008266659051
11	20	-0.69500826665905
34	19	0.681574380725284
19	34	0.681574380725284
19	15	0.681574380725284
15	19	0.681574380725284
38	34	0.681574380725284
34	38	0.681574380725284
38	15	0.681574380725284
15	38	0.681574380725284
15	30	-0.681253060068952
15	11	-0.681253060068952
34	30	-0.681253060068952
34	11	-0.681253060068952
19	7	0.678102216609255
7	19	0.678102216609255
26	19	0.678102216609255
19	26	0.678102216609255
38	7	0.678102216609255
38	26	0.678102216609255
7	38	0.678102216609255
26	38	0.678102216609255
30	18	-0.677113926117253
30	37	-0.677113926117253
11	18	-0.677113926117253
11	37	-0.677113926117252
38	30	-0.673924561561032
19	30	-0.673924561561031
38	11	-0.673924561561031
19	11	-0.673924561561031
7	30	-0.668017883603981
26	30	-0.668017883603981
7	11	-0.668017883603981
26	11	-0.668017883603981
38	27	0.665873712303981
38	8	0.66587371230398
19	27	0.66587371230398
19	8	0.66587371230398
11	22	0.662739162500335
30	22	0.662739162500335
11	3	0.662739162500334
30	3	0.662739162500334
15	27	0.660784419831824
34	27	0.660784419831824
34	8	0.660784419831824
15	8	0.660784419831824
3	18	0.655328135207084
22	18	0.655328135207084
22	37	0.655328135207084
3	37	0.655328135207084
9	30	-0.652384982353012
28	30	-0.652384982353011
9	11	-0.652384982353011
28	11	-0.652384982353011
1	11	-0.649647692197377
20	30	-0.649647692197377
1	30	-0.649647692197377
20	11	-0.649647692197377
29	14	-0.642347630732504
10	14	-0.642347630732504
10	33	-0.642347630732504
29	33	-0.642347630732504
9	29	-0.641881866724674
9	10	-0.641881866724673
28	10	-0.641881866724673
28	29	-0.641881866724673
11	17	0.640656251441857
30	17	0.640656251441857
11	36	0.640656251441857
30	36	0.640656251441857
1	29	-0.64032735992093
1	10	-0.640327359920929
20	29	-0.640327359920929
20	10	-0.640327359920929
3	20	0.639871981302854
3	1	0.639871981302853
22	20	0.639871981302853
22	1	0.639871981302853
26	27	0.639503180199365
26	8	0.639503180199365
7	27	0.639503180199365
7	8	0.639503180199365
15	13	0.637383681006059
15	32	0.637383681006058
34	13	0.637383681006058
34	32	0.637383681006058
30	14	-0.635054578771957
11	14	-0.635054578771957
30	33	-0.635054578771957
11	33	-0.635054578771957
3	9	0.633197232488716
22	28	0.633197232488716
22	9	0.633197232488715
3	28	0.633197232488715
10	1	0.62860092063944
29	1	0.628600920639439
10	20	0.628600920639439
29	20	0.628600920639439
33	13	0.627447518412828
33	32	0.627447518412828
14	13	0.627447518412828
14	32	0.627447518412828
13	3	-0.626829455758285
32	3	-0.626829455758285
13	22	-0.626829455758284
32	22	-0.626829455758284
5	14	-0.623357940589305
5	33	-0.623357940589305
24	33	-0.623357940589305
24	14	-0.623357940589305
3	5	0.620565527970939
3	24	0.620565527970939
22	5	0.620565527970938
22	24	0.620565527970938
11	27	-0.619754796928481
11	8	-0.619754796928481
30	27	-0.619754796928481
30	8	-0.619754796928481
17	5	0.618873141799464
36	5	0.618873141799464
17	24	0.618873141799464
36	24	0.618873141799464
10	28	0.617119678575628
10	9	0.617119678575627
29	28	0.617119678575627
29	9	0.617119678575627
3	10	0.616235894516561
22	10	0.616235894516561
3	29	0.616235894516561
22	29	0.616235894516561
38	32	0.613936857187757
38	13	0.613936857187756
19	13	0.613936857187756
19	32	0.613936857187756
3	25	0.607721740892841
3	6	0.607721740892841
22	25	0.607721740892841
22	6	0.607721740892841
29	36	-0.60667139899678
10	36	-0.60667139899678
10	17	-0.606671398996778
29	17	-0.606671398996778
22	23	0.605406512867528
22	4	0.605406512867528
3	23	0.605406512867528
3	4	0.605406512867528
3	13	-0.603096737787396
22	13	-0.603096737787395
3	32	-0.603096737787395
22	32	-0.603096737787395
22	2	0.60194688560115
22	21	0.60194688560115
3	2	0.60194688560115
3	21	0.60194688560115
7	13	0.600267989457049
26	32	0.600267989457049
26	13	0.600267989457048
7	32	0.600267989457048
36	14	-0.599581882237814
17	14	-0.599581882237814
36	33	-0.599581882237814
17	33	-0.599581882237814
3	31	0.597326420019391
3	12	0.59732642001939
22	12	0.59732642001939
22	31	0.59732642001939
13	34	0.589604044119435
32	34	0.589604044119435
13	15	0.589604044119435
32	15	0.589604044119435
13	19	0.581660632923561
32	19	0.581660632923561
13	38	0.581660632923561
32	38	0.581660632923561
13	7	0.581118567048377
13	26	0.581118567048377
32	7	0.581118567048377
32	26	0.581118567048377
15	10	-0.574256443951057
34	10	-0.574256443951057
15	29	-0.574256443951057
34	29	-0.574256443951057
18	9	0.56350454607469
18	28	0.56350454607469
37	9	0.563504546074689
37	28	0.563504546074689
10	30	-0.561544710540887
29	30	-0.561544710540887
10	11	-0.561544710540887
29	11	-0.561544710540887
8	22	-0.557132796090865
27	22	-0.557132796090864
8	3	-0.557132796090864
27	3	-0.557132796090864
18	1	0.54990376703975
18	20	0.54990376703975
37	1	0.54990376703975
37	20	0.54990376703975
38	10	-0.549457404997192
19	29	-0.549457404997192
19	10	-0.549457404997192
38	29	-0.549457404997192
9	17	-0.548684676340528
9	36	-0.548684676340528
28	36	-0.548684676340528
28	17	-0.548684676340528
11	5	0.546870829436853
30	5	0.546870829436853
11	24	0.546870829436853
30	24	0.546870829436853
1	36	-0.546498481810629
20	36	-0.546498481810629
1	17	-0.546498481810629
20	17	-0.546498481810629
10	8	0.540745414228752
10	27	0.540745414228752
29	27	0.540745414228752
29	8	0.540745414228752
26	10	-0.53568884597084
7	10	-0.53568884597084
26	29	-0.535688845970839
7	29	-0.535688845970839
15	18	0.52862942396568
34	18	0.52862942396568
15	37	0.52862942396568
34	37	0.52862942396568
10	18	0.521956964028822
10	37	0.521956964028822
29	18	0.521956964028822
29	37	0.521956964028821
14	37	-0.520765746405319
33	37	-0.520765746405319
14	18	-0.520765746405319
33	18	-0.520765746405319
14	3	0.520269444220365
33	3	0.520269444220365
14	22	0.520269444220365
33	22	0.520269444220365
38	37	0.515375664540974
38	18	0.515375664540974
19	37	0.515375664540973
19	18	0.515375664540973
14	11	0.512390398701742
33	11	0.512390398701742
14	30	0.512390398701742
33	30	0.512390398701742
24	10	0.51201354436599
24	29	0.51201354436599
5	10	0.512013544365989
5	29	0.512013544365989
26	18	0.51104978463396
7	37	0.51104978463396
26	37	0.51104978463396
7	18	0.51104978463396
10	24	0.509053652307518
29	24	0.509053652307518
29	5	0.509053652307518
10	5	0.509053652307517
3	27	0.508997137259075
3	8	0.508997137259075
22	27	0.508997137259075
22	8	0.508997137259075
14	23	-0.507178189702055
33	23	-0.507178189702055
33	4	-0.507178189702055
14	4	-0.507178189702054
33	25	-0.505694786725579
14	6	-0.505694786725579
33	6	-0.505694786725579
14	25	-0.505694786725579
33	1	-0.504993062914162
14	1	-0.504993062914162
33	20	-0.504993062914162
14	20	-0.504993062914162
33	28	-0.503832584172235
33	9	-0.503832584172235
14	28	-0.503832584172235
14	9	-0.503832584172235
8	15	0.503387688338053
8	34	0.503387688338053
27	15	0.503387688338053
27	34	0.503387688338053
13	5	-0.502529774537773
32	5	-0.502529774537772
13	24	-0.502529774537772
32	24	-0.502529774537772
33	21	-0.499972851866746
14	21	-0.499972851866746
14	2	-0.499972851866746
33	2	-0.499972851866746
14	12	-0.495443770221908
14	31	-0.495443770221908
33	31	-0.495443770221908
33	12	-0.495443770221907
27	7	0.494575336315544
27	26	0.494575336315544
8	7	0.494575336315544
8	26	0.494575336315544
22	11	-0.488575975772326
3	11	-0.488575975772326
22	30	-0.488575975772326
3	30	-0.488575975772325
8	19	0.48729995759548
27	19	0.48729995759548
8	38	0.48729995759548
27	38	0.48729995759548
1	14	-0.482062590259309
1	33	-0.482062590259309
20	14	-0.482062590259309
20	33	-0.482062590259309
28	33	-0.476483775207747
28	14	-0.476483775207747
9	14	-0.476483775207747
9	33	-0.476483775207747
27	14	0.47460176020747
27	33	0.47460176020747
8	14	0.47460176020747
8	33	0.474601760207469
26	25	0.469127336100706
7	6	0.469127336100706
7	25	0.469127336100706
26	6	0.469127336100706
24	18	0.468387981141246
24	37	0.468387981141246
5	18	0.468387981141246
5	37	0.468387981141246
24	20	0.468115346873688
24	1	0.468115346873687
5	20	0.468115346873687
5	1	0.468115346873687
18	13	-0.467333811474579
18	32	-0.467333811474579
37	13	-0.467333811474578
37	32	-0.467333811474578
26	23	0.466567254389584
26	4	0.466567254389584
7	4	0.466567254389584
7	23	0.466567254389584
38	2	0.46586354533568
19	2	0.465863545335679
19	21	0.465863545335679
38	21	0.465863545335679
38	23	0.464797222450961
38	4	0.464797222450961
19	4	0.46479722245096
19	23	0.46479722245096
25	4	0.464788549276166
4	25	0.464788549276166
25	23	0.464788549276165
23	25	0.464788549276165
6	4	0.464788549276163
4	6	0.464788549276163
23	6	0.464788549276162
6	23	0.464788549276162
26	2	0.46444926725102
26	21	0.46444926725102
7	2	0.46444926725102
7	21	0.46444926725102
7	12	0.458911002895189
26	12	0.458911002895189
7	31	0.458911002895189
26	31	0.458911002895189
34	25	0.457380337645875
15	25	0.457380337645875
15	6	0.457380337645875
34	6	0.457380337645875
19	6	0.457339501865795
38	6	0.457339501865795
38	25	0.457339501865795
19	25	0.457339501865795
22	36	-0.449992059374545
22	17	-0.449992059374545
3	36	-0.449992059374545
3	17	-0.449992059374545
38	31	0.449591861751763
19	31	0.449591861751763
19	12	0.449591861751762
38	12	0.449591861751762
34	4	0.44736696427219
34	23	0.44736696427219
15	23	0.44736696427219
15	4	0.44736696427219
34	2	0.443442440072278
15	21	0.443442440072278
15	2	0.443442440072278
34	21	0.443442440072278
34	31	0.438204721052389
15	31	0.438204721052389
34	12	0.438204721052388
15	12	0.438204721052388
5	9	0.433634591478736
5	28	0.433634591478736
24	9	0.433634591478736
24	28	0.433634591478735
18	27	0.433128923171033
18	8	0.433128923171033
37	8	0.433128923171033
37	27	0.433128923171033
10	19	0.428514048171364
29	19	0.428514048171364
29	38	0.428514048171363
10	38	0.428514048171363
27	24	-0.424259325481407
8	24	-0.424259325481407
8	5	-0.424259325481406
27	5	-0.424259325481406
29	34	0.419681520802848
29	15	0.419681520802848
10	34	0.419681520802848
10	15	0.419681520802848
24	32	-0.415962214780076
24	13	-0.415962214780076
5	32	-0.415962214780076
5	13	-0.415962214780075
5	6	0.415741044858249
5	25	0.415741044858249
24	6	0.415741044858249
24	25	0.415741044858249
24	31	0.412354740057504
24	12	0.412354740057504
5	31	0.412354740057503
5	12	0.412354740057503
31	4	0.405763287193155
4	31	0.405763287193155
31	23	0.405763287193153
23	31	0.405763287193153
12	4	0.405763287193153
4	12	0.405763287193153
23	12	0.405763287193152
12	23	0.405763287193152
14	5	0.39992833182805
33	5	0.39992833182805
14	24	0.39992833182805
33	24	0.39992833182805
20	3	0.398805007362943
20	22	0.398805007362943
1	3	0.398805007362943
1	22	0.398805007362943
24	2	0.398772474901699
24	21	0.398772474901699
5	21	0.398772474901699
5	2	0.398772474901699
9	22	0.392383125603941
9	3	0.392383125603941
28	22	0.392383125603941
28	3	0.392383125603941
24	4	0.389258373476761
24	23	0.389258373476761
5	23	0.38925837347676
5	4	0.38925837347676
21	23	0.388735475433073
21	4	0.388735475433073
2	23	0.388735475433071
2	4	0.388735475433071
32	14	0.385549923718673
13	14	0.385549923718672
32	33	0.385549923718672
13	33	0.385549923718672
10	21	0.382385845296393
10	2	0.382385845296392
29	2	0.382385845296392
29	21	0.382385845296392
21	25	0.376945176829196
21	6	0.376945176829196
2	25	0.376945176829195
2	6	0.376945176829195
10	23	0.37637768531542
29	23	0.37637768531542
10	4	0.37637768531542
29	4	0.37637768531542
1	7	0.375207965951479
20	7	0.375207965951479
1	26	0.375207965951479
20	26	0.375207965951479
10	25	0.374028161704714
29	25	0.374028161704714
10	6	0.374028161704714
29	6	0.374028161704714
9	26	0.372032395122295
9	7	0.372032395122295
28	7	0.372032395122295
28	26	0.372032395122295
17	15	-0.371602396636964
17	34	-0.371602396636964
36	15	-0.371602396636964
36	34	-0.371602396636964
29	26	0.369971845060592
29	7	0.369971845060592
10	26	0.369971845060592
10	7	0.369971845060592
21	12	0.368758130621761
21	31	0.368758130621761
2	12	0.368758130621761
2	31	0.368758130621761
37	30	-0.366429510684661
37	11	-0.366429510684661
18	30	-0.366429510684661
18	11	-0.366429510684661
10	12	-0.359283280484019
10	31	-0.359283280484019
29	12	-0.359283280484019
29	31	-0.359283280484019
36	19	-0.358433908457229
36	38	-0.358433908457229
17	19	-0.358433908457229
17	38	-0.358433908457229
2	18	0.357613005677909
2	37	0.357613005677909
21	18	0.357613005677909
21	37	0.357613005677909
37	29	-0.352989347181454
18	29	-0.352989347181454
37	10	-0.352989347181454
18	10	-0.352989347181454
5	27	0.350236844322846
5	8	0.350236844322846
24	8	0.350236844322845
24	27	0.350236844322845
24	30	-0.348027065423235
5	30	-0.348027065423235
5	11	-0.348027065423235
24	11	-0.348027065423235
9	34	0.34664156840791
9	15	0.34664156840791
28	15	0.346641568407909
28	34	0.346641568407909
1	34	0.3461783583827
20	34	0.3461783583827
1	15	0.3461783583827
20	15	0.3461783583827
36	7	-0.343038169008206
17	26	-0.343038169008206
17	7	-0.343038169008206
36	26	-0.343038169008206
24	36	-0.337908952469111
24	17	-0.337908952469111
5	17	-0.337908952469111
5	36	-0.337908952469111
9	38	0.337298301032192
9	19	0.337298301032192
28	38	0.337298301032192
28	19	0.337298301032192
20	19	0.332409172745846
20	38	0.332409172745846
1	19	0.332409172745846
1	38	0.332409172745846
25	18	0.330915127673749
6	18	0.330915127673748
25	37	0.330915127673748
6	37	0.330915127673748
23	21	0.321698133694217
23	2	0.321698133694212
4	21	0.321698133694212
4	2	0.321698133694208
19	22	0.317586833194904
38	22	0.317586833194904
38	3	0.317586833194904
19	3	0.317586833194904
25	31	0.316528476390723
25	12	0.316528476390723
6	31	0.316528476390722
6	12	0.316528476390722
25	21	0.315423085929597
25	2	0.315423085929597
6	21	0.315423085929595
6	2	0.315423085929595
14	17	-0.314152142167993
14	36	-0.314152142167993
33	36	-0.314152142167993
33	17	-0.314152142167993
22	38	0.309461573336213
22	19	0.309461573336213
3	38	0.309461573336213
3	19	0.309461573336212
18	36	-0.301467958809823
37	36	-0.301467958809823
18	17	-0.301467958809823
37	17	-0.301467958809823
31	25	0.298244262718342
12	25	0.29824426271834
31	6	0.29824426271834
12	6	0.298244262718338
23	18	0.285194351415293
23	37	0.285194351415293
4	18	0.285194351415288
4	37	0.285194351415288
9	5	-0.284049927916273
28	5	-0.284049927916273
9	24	-0.284049927916273
28	24	-0.284049927916273
20	24	-0.280900320426823
1	24	-0.280900320426823
1	5	-0.280900320426822
20	5	-0.280900320426822
15	5	-0.271336942004578
15	24	-0.271336942004578
34	5	-0.271336942004578
34	24	-0.271336942004578
3	15	0.26358044933578
3	34	0.26358044933578
22	15	0.263580449335779
22	34	0.263580449335779
22	7	0.261178173532157
22	26	0.261178173532157
3	7	0.261178173532157
3	26	0.261178173532157
15	3	0.259905634125505
34	3	0.259905634125505
15	22	0.259905634125504
34	22	0.259905634125504
38	5	-0.254007190192115
19	5	-0.254007190192115
19	24	-0.254007190192114
38	24	-0.254007190192114
18	14	0.251989995556666
37	14	0.251989995556666
18	33	0.251989995556666
37	33	0.251989995556666
14	8	-0.245136258161422
33	8	-0.245136258161422
14	27	-0.245136258161422
33	27	-0.245136258161422
7	22	0.241706449787508
26	22	0.241706449787508
7	3	0.241706449787508
26	3	0.241706449787508
26	5	-0.241408771909598
7	5	-0.241408771909598
26	24	-0.241408771909598
7	24	-0.241408771909598
5	35	0.23941494076466
24	35	0.23941494076466
24	16	0.239414940764655
5	16	0.239414940764655
33	38	0.238377085115786
14	19	0.238377085115786
33	19	0.238377085115786
14	38	0.238377085115786
34	33	-0.238174853387054
15	33	-0.238174853387054
34	14	-0.238174853387054
15	14	-0.238174853387054
19	14	0.236279765365001
19	33	0.236279765365
38	14	0.236279765365
38	33	0.236279765365
24	38	0.234582061281634
24	19	0.234582061281634
5	38	0.234582061281633
5	19	0.234582061281633
14	34	0.223318170014856
33	34	0.223318170014856
14	15	0.223318170014856
33	15	0.223318170014856
25	20	0.220581134753137
25	1	0.220581134753137
6	1	0.220581134753136
6	20	0.220581134753136
6	28	0.218548420652294
6	9	0.218548420652294
25	9	0.218548420652293
25	28	0.218548420652293
37	26	0.217558205135598
37	7	0.217558205135598
18	26	0.217558205135598
18	7	0.217558205135598
18	22	-0.206523404260101
18	3	-0.206523404260101
37	22	-0.206523404260101
37	3	-0.2065234042601
14	26	0.205653212327261
14	7	0.205653212327261
33	26	0.205653212327261
33	7	0.205653212327261
5	7	0.205280248134615
5	26	0.205280248134615
24	7	0.205280248134615
24	26	0.205280248134615
12	21	0.204819216279328
31	21	0.204819216279328
12	2	0.204819216279323
31	2	0.204819216279323
7	33	0.200730443059419
26	33	0.200730443059419
7	14	0.200730443059418
26	14	0.200730443059418
37	34	0.193179086837901
37	15	0.193179086837901
18	34	0.193179086837901
18	15	0.193179086837901
5	15	0.190608844015013
5	34	0.190608844015013
24	15	0.190608844015013
24	34	0.190608844015012
6	8	0.17952892497265
6	27	0.17952892497265
25	27	0.179528924972649
25	8	0.179528924972648
31	18	0.178790156028714
31	37	0.178790156028713
12	18	0.178790156028712
12	37	0.178790156028712
21	13	-0.178429793313149
21	32	-0.178429793313149
2	13	-0.178429793313148
2	32	-0.178429793313148
37	19	0.178193066649807
37	38	0.178193066649807
18	38	0.178193066649807
18	19	0.178193066649806
23	28	0.176805324567447
23	9	0.176805324567447
4	28	0.176805324567447
4	9	0.176805324567447
6	32	-0.172238991903899
6	13	-0.172238991903899
25	13	-0.172238991903897
25	32	-0.172238991903897
21	14	0.168902802588091
21	33	0.168902802588091
2	14	0.168902802588089
2	33	0.168902802588089
35	22	0.164670332645617
35	3	0.164670332645616
16	3	0.164670332645612
16	22	0.164670332645612
4	20	0.163673122685555
4	1	0.163673122685555
23	20	0.163673122685555
23	1	0.163673122685554
25	26	0.159655069003749
25	7	0.159655069003749
6	7	0.159655069003748
6	26	0.159655069003748
2	28	0.159525023288233
2	9	0.159525023288232
21	28	0.159525023288231
21	9	0.159525023288231
37	5	-0.158023505905201
18	5	-0.158023505905201
37	24	-0.158023505905201
18	24	-0.1580235059052
11	7	-0.151154607865298
11	26	-0.151154607865298
30	7	-0.151154607865298
30	26	-0.151154607865298
2	1	0.146352558393757
2	20	0.146352558393757
21	1	0.146352558393755
21	20	0.146352558393755
25	15	0.146120250970518
25	34	0.146120250970518
6	15	0.146120250970515
6	34	0.146120250970515
22	35	0.143567014242277
3	35	0.143567014242277
22	16	0.143567014242276
3	16	0.143567014242276
6	11	-0.14315493357662
6	30	-0.14315493357662
25	11	-0.143154933576617
25	30	-0.143154933576617
31	9	0.142111345662745
31	28	0.142111345662745
12	28	0.142111345662743
12	9	0.142111345662743
35	24	0.141932127227897
35	5	0.141932127227896
16	24	0.14193212722789
16	5	0.14193212722789
4	32	-0.140946656028908
4	13	-0.140946656028908
23	32	-0.140946656028908
23	13	-0.140946656028908
21	34	0.140485854715294
21	15	0.140485854715294
2	15	0.140485854715293
2	34	0.140485854715293
31	13	-0.140355278535644
31	32	-0.140355278535644
12	32	-0.140355278535641
12	13	-0.140355278535641
35	33	-0.13627092740843
35	14	-0.13627092740843
16	14	-0.136270927408429
16	33	-0.136270927408429
2	8	0.13590924627876
2	27	0.13590924627876
21	8	0.135909246278759
21	27	0.135909246278759
31	1	0.13380342224998
31	20	0.13380342224998
12	1	0.133803422249979
12	20	0.133803422249979
35	10	0.132560481988943
35	29	0.132560481988943
16	29	0.132560481988937
16	10	0.132560481988937
4	35	0.132386844772165
23	35	0.132386844772163
4	16	0.132386844772162
23	16	0.13238684477216
2	7	0.132216126167907
2	26	0.132216126167907
21	7	0.132216126167904
